Description,Start Time,End Time,Timestep,Iterations,Courant Number,Gravitational Constant,Speed of Light,mass_1,qx_1,qy_1,qz_1,px_1,py_1,pz_1,mass_2,qx_2,qy_2,qz_2,px_2,py_2,pz_2
CMScatter_b_313,0,2.25778046955210539008e20,2.2577804695521056e16,0,0.01,1,1,0.541196100146196984399723205366389420061,-6.1741057081110495232e19,-8.73150402793578875e14,0,0.3535533905932737622004221810524245196424,0,0,0,1.12889023477605269504e20,8.73150402793578875e14,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_314,0,2.50801153403528839168e20,2.5080115340352884e16,0,0.01,1,1,0.541196100146196984399723205366389420061,-6.8583852757692858368e19,-9.69922147297286375e14,0,0.3535533905932737622004221810524245196424,0,0,0,1.25400576701764419584e20,9.69922147297286375e14,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_315,0,2.78597584649222488064e20,2.7859758464922252e16,0,0.01,1,1,0.541196100146196984399723205366389420061,-7.6185039282846859264e19,-1.0774191580372905e15,0,0.3535533905932737622004221810524245196424,0,0,0,1.39298792324611244032e20,1.0774191580372905e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_316,0,3.09474709821205315584e20,3.0947470982120532e16,0,0.01,1,1,0.541196100146196984399723205366389420061,-8.462866953588989952e19,-1.19683012223246275e15,0,0.3535533905932737622004221810524245196424,0,0,0,1.54737354910602657792e20,1.19683012223246275e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_317,0,3.43773963939807494144e20,3.4377396393980752e16,0,0.01,1,1,0.541196100146196984399723205366389420061,-9.400811202347696128e19,-1.3294754699669035e15,0,0.3535533905932737622004221810524245196424,0,0,0,1.71886981969903747072e20,1.3294754699669035e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_318,0,3.81874623458456961024e20,3.8187462345845696e16,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.04427083335756742656e20,-1.476821975324926e15,0,0.3535533905932737622004221810524245196424,0,0,0,1.90937311729228480512e20,1.476821975324926e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_319,0,4.241980002507456512e20,4.2419800025074568e16,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.16000795030217555968e20,-1.640498975777952e15,0,0.3535533905932737622004221810524245196424,0,0,0,2.120990001253728256e20,1.640498975777952e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_320,0,4.71212100419412230144e20,4.7121210041941224e16,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.28857227625307373568e20,-1.82231638917506725e15,0,0.3535533905932737622004221810524245196424,0,0,0,2.35606050209706115072e20,1.82231638917506725e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_321,0,5.23436799443710050304e20,5.2343679944371008e16,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.43138545791473631232e20,-2.0242847275666435e15,0,0.3535533905932737622004221810524245196424,0,0,0,2.61718399721855025152e20,2.0242847275666435e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_322,0,5.8144959089125654528e20,5.8144959089125656e16,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.5900267038861869056e20,-2.24863732917123475e15,0,0.3535533905932737622004221810524245196424,0,0,0,2.9072479544562827264e20,2.24863732917123475e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_323,0,6.458919722627694592e20,6.4589197226276952e16,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.76625024733328605184e20,-2.4978550543235665e15,0,0.3535533905932737622004221810524245196424,0,0,0,3.229459861313847296e20,2.4978550543235665e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_324,0,7.174765385835675648e20,7.174765385835676e16,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.96200474405881151488e20,-2.7746937184883245e15,0,0.3535533905932737622004221810524245196424,0,0,0,3.587382692917837824e20,2.7746937184883245e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_325,0,7.96994862181738610688e20,7.9699486218173872e16,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.17945482047137087488e20,-3.082214565690032e15,0,0.3535533905932737622004221810524245196424,0,0,0,3.98497431090869305344e20,3.082214565690032e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_326,0,8.85326245786508197888e20,8.8532624578650832e16,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.42100500972770000896e20,-3.4238181193301205e15,0,0.3535533905932737622004221810524245196424,0,0,0,4.42663122893254098944e20,3.4238181193301205e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_327,0,9.83447445737363341312e20,9.8344744573736336e16,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.68932634073091309568e20,-3.803281784708865e15,0,0.3535533905932737622004221810524245196424,0,0,0,4.91723722868681670656e20,3.803281784708865e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_328,0,1.092443472821850865664e21,1.09244347282185088e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.987385874002214912e20,-4.224801619055734e15,0,0.3535533905932737622004221810524245196424,0,0,0,5.46221736410925432832e20,4.224801619055734e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_329,0,1.213519590176230211584e21,1.21351959017623024e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.31847951102968528896e20,-4.693038730955418e15,0,0.3535533905932737622004221810524245196424,0,0,0,6.06759795088115105792e20,4.693038730955418e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_330,0,1.348014640920128651264e21,1.34801464092012864e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.68626843989544009728e20,-5.213170822248042e15,0,0.3535533905932737622004221810524245196424,0,0,0,6.74007320460064325632e20,5.213170822248042e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_331,0,1.497415852900350951424e21,1.49741585290035104e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-4.094819620191895552e20,-5.790949442346825e15,0,0.3535533905932737622004221810524245196424,0,0,0,7.48707926450175475712e20,5.790949442346825e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_332,0,1.663375284252673835008e21,1.66337528425267392e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-4.54865075490381430784e20,-6.432763588083591e15,0,0.3535533905932737622004221810524245196424,0,0,0,8.31687642126336917504e20,6.432763588083591e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_333,0,1.847728091634400755712e21,1.84772809163440096e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-5.05278024654903836672e20,-7.145710352360521e15,0,0.3535533905932737622004221810524245196424,0,0,0,9.23864045817200377856e20,7.145710352360521e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_334,0,2.052512823135279775744e21,2.05251282313528e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-5.61278268998605996032e20,-7.937673402831229e15,0,0.3535533905932737622004221810524245196424,0,0,0,1.026256411567639887872e21,7.937673402831229e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_335,0,2.279993960263022804992e21,2.27999396026302304e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-6.2348505155203170304e20,-8.817410158417715e15,0,0.3535533905932737622004221810524245196424,0,0,0,1.139996980131511402496e21,8.817410158417715e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_336,0,2.532686958269611114496e21,2.5326869582696112e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-6.92586246395021492224e20,-9.794648627649134e15,0,0.3535533905932737622004221810524245196424,0,0,0,1.266343479134805557248e21,9.794648627649134e15,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_337,0,2.81338606171087437824e21,2.81338606171087456e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-7.69345965074054905856e20,-1.088019497964746e16,0,0.3535533905932737622004221810524245196424,0,0,0,1.40669303085543718912e21,1.088019497964746e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_338,0,3.125195202820027449344e21,3.12519520282002752e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-8.54613006043061682176e20,-1.2086053037265376e16,0,0.3535533905932737622004221810524245196424,0,0,0,1.562597601410013724672e21,1.2086053037265376e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_339,0,3.471562324365076332544e21,3.47156232436507648e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-9.49330240560442114048e20,-1.34255570137149e16,0,0.3535533905932737622004221810524245196424,0,0,0,1.735781162182538166272e21,1.34255570137149e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_340,0,3.856317506527634128896e21,3.85631750652763456e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.054545038830284701696e21,-1.4913518960470508e16,0,0.3535533905932737622004221810524245196424,0,0,0,1.928158753263817064448e21,1.4913518960470508e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_341,0,4.28371531940488544256e21,4.28371531940488576e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.171420851678603640832e21,-1.6566392556905232e16,0,0.3535533905932737622004221810524245196424,0,0,0,2.14185765970244272128e21,1.6566392556905232e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_342,0,4.758481869462892969984e21,4.75848186946289344e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.301250075833192677376e21,-1.8402455052823196e16,0,0.3535533905932737622004221810524245196424,0,0,0,2.379240934731446484992e21,1.8402455052823196e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_343,0,5.285867060174476279808e21,5.2858670601744768e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.445468345069597622272e21,-2.0442009375784176e16,0,0.3535533905932737622004221810524245196424,0,0,0,2.642933530087238139904e21,2.0442009375784176e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_344,0,5.87170264473263407104e21,5.87170264473263488e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.605670405252739760128e21,-2.2707608638095284e16,0,0.3535533905932737622004221810524245196424,0,0,0,2.93585132236631703552e21,2.2707608638095284e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_345,0,6.522466712778470064128e21,6.5224667127784704e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.783627748818229395456e21,-2.522430552603732e16,0,0.3535533905932737622004221810524245196424,0,0,0,3.261233356389235032064e21,2.522430552603732e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_346,0,7.245355324229014257664e21,7.24535532422901504e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.981308203693041778688e21,-2.8019929329037744e16,0,0.3535533905932737622004221810524245196424,0,0,0,3.622677662114507128832e21,2.8019929329037744e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_347,0,8.048362082322011389952e21,8.04836208232201216e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.200897693267165446144e21,-3.1125393672140856e16,0,0.3535533905932737622004221810524245196424,0,0,0,4.024181041161005694976e21,3.1125393672140856e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_348,0,8.940366525785485344768e21,8.94036652578548608e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.444824408035000582144e21,-3.4575038354638712e16,0,0.3535533905932737622004221810524245196424,0,0,0,4.470183262892742672384e21,3.4575038354638712e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_349,0,9.931232317560594628608e21,9.9312323175605952e17,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.715785656193210384384e21,-3.8407009074867536e16,0,0.3535533905932737622004221810524245196424,0,0,0,4.965616158780297314304e21,3.8407009074867536e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_350,0,1.103191631583522062336e22,1.103191631583522176e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.016777690105258180608e21,-4.2663679240114344e16,0,0.3535533905932737622004221810524245196424,0,0,0,5.51595815791761031168e21,4.2663679240114344e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_351,0,1.2254589733480853143552e22,1.225458973348085248e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.351128838449591222272e21,-4.7392118525950088e16,0,0.3535533905932737622004221810524245196424,0,0,0,6.127294866740426571776e21,4.7392118525950088e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_352,0,1.3612772725657201278976e22,1.36127727256572032e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.722536310422225027072e21,-5.2644613366254128e16,0,0.3535533905932737622004221810524245196424,0,0,0,6.806386362828600639488e21,5.2644613366254128e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_353,0,1.5121483893835854512128e22,1.512148389383585536e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-4.135107078969558564864e21,-5.8479245129437424e16,0,0.3535533905932737622004221810524245196424,0,0,0,7.560741946917927256064e21,5.8479245129437424e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_354,0,1.6797406359437870891008e22,1.679740635943787264e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-4.59340329513257795584e21,-6.4960532374257568e16,0,0.3535533905932737622004221810524245196424,0,0,0,8.398703179718935445504e21,6.4960532374257568e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_355,0,1.8659072243505223958528e22,1.865907224350522368e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-5.102492735688153235456e21,-7.2160144287203824e16,0,0.3535533905932737622004221810524245196424,0,0,0,9.329536121752611979264e21,7.2160144287203824e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_356,0,2.0727067592356467310592e22,2.07270675923564672e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-5.668004841930371366912e21,-8.0157693190543024e16,0,0.3535533905932737622004221810524245196424,0,0,0,1.0363533796178233655296e22,8.0157693190543024e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_357,0,2.3024260015266895757312e22,2.302426001526689792e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-6.29619296926120804352e21,-8.9041614884473264e16,0,0.3535533905932737622004221810524245196424,0,0,0,1.1512130007633447878656e22,8.9041614884473264e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_358,0,2.5576051551359301844992e22,2.557605155135930368e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-6.994003535937915584512e21,-9.891014655808784e16,0,0.3535533905932737622004221810524245196424,0,0,0,1.2788025775679650922496e22,9.891014655808784e16,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_359,0,2.841065956187282866176e22,2.841065956187282944e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-7.769152835614546067456e21,-1.098724130827548e17,0,0.3535533905932737622004221810524245196424,0,0,0,1.420532978093641433088e22,1.098724130827548e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_360,0,3.15594287538780504064e22,3.155942875387805184e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-8.63021236306011226112e21,-1.2204963369999568e17,0,0.3535533905932737622004221810524245196424,0,0,0,1.57797143769390252032e22,1.2204963369999568e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_361,0,3.5057177785753892028416e22,3.505717778575389184e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-9.586703596573555687424e21,-1.35576462447252512e17,0,0.3535533905932737622004221810524245196424,0,0,0,1.7528588892876946014208e22,1.35576462447252512e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_362,0,3.8942584287142243991552e22,3.89425842871422464e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.0649203285186437971968e22,-1.50602477143787808e17,0,0.3535533905932737622004221810524245196424,0,0,0,1.9471292143571121995776e22,1.50602477143787808e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_363,0,4.325861255087808053248e22,4.325861255087808512e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.1829460404904828862464e22,-1.6729383340171936e17,0,0.3535533905932737622004221810524245196424,0,0,0,2.162930627543904026624e22,1.6729383340171936e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_364,0,4.8052988626254082080768e22,4.805298862625408e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.3140526077276518875136e22,-1.85835101952017792e17,0,0.3535533905932737622004221810524245196424,0,0,0,2.4026494313127041040384e22,1.85835101952017792e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_365,0,5.3378728067135652757504e22,5.337872806713565184e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.4596897886905206571008e22,-2.06431309602365184e17,0,0.3535533905932737622004221810524245196424,0,0,0,2.6689364033567826378752e22,2.06431309602365184e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_366,0,5.9294722170693231837184e22,5.929472217069323264e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.6214680193755089207296e22,-2.29310206395508512e17,0,0.3535533905932737622004221810524245196424,0,0,0,2.9647361085346615918592e22,2.29310206395508512e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_367,0,6.5866389189298694914048e22,6.586638918929869824e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.80117622129571659776e22,-2.54724784038032576e17,0,0.3535533905932737622004221810524245196424,0,0,0,3.2933194594649347457024e22,2.54724784038032576e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_368,0,7.3166397716598720823296e22,7.316639771659872256e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.0008015831299589668864e22,-2.8295607344799472e17,0,0.3535533905932737622004221810524245196424,0,0,0,3.6583198858299360411648e22,2.8295607344799472e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_369,0,8.1275470246868487766016e22,8.127547024686849024e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.2225515347829516664832e22,-3.14316252356318784e17,0,0.3535533905932737622004221810524245196424,0,0,0,4.0637735123434243883008e22,3.14316252356318784e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_370,0,9.0283275793295105589248e22,9.028327579329511424e18,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.46887815684280025088e22,-3.49152097325377792e17,0,0.3535533905932737622004221810524245196424,0,0,0,4.5141637896647552794624e22,3.49152097325377792e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_371,0,1.00289421435642109231104e23,1.0028942143564212224e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.7425052953522443649024e22,-3.87848818356717504e17,0,0.3535533905932737622004221810524245196424,0,0,0,5.0144710717821054615552e22,3.87848818356717504e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_372,0,1.11404553761692250537984e23,1.114045537616922624e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.046458681725055664128e22,-4.30834318490483328e17,0,0.3535533905932737622004221810524245196424,0,0,0,5.5702276880846125268992e22,4.30834318490483328e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_373,0,1.2375158238205773348864e23,1.2375158238205773824e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.3840993908695182082048e22,-4.78583925498620224e17,0,0.3535533905932737622004221810524245196424,0,0,0,6.187579119102886674432e22,4.78583925498620224e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_374,0,1.37467039047817476702208e23,1.3746703904781748224e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.759161007494343426048e22,-5.31625647994260864e17,0,0.3535533905932737622004221810524245196424,0,0,0,6.8733519523908738351104e22,5.31625647994260864e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_375,0,1.52702587399916813811712e23,1.5270258739991683072e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-4.1757909115769095979008e22,-5.9054601407863744e17,0,0.3535533905932737622004221810524245196424,0,0,0,7.6351293699958406905856e22,5.9054601407863744e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_376,0,1.69626700044932992729088e23,1.6962670004493299712e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-4.63859613952290848768e22,-6.55996557088477952e17,0,0.3535533905932737622004221810524245196424,0,0,0,8.4813350022466496364544e22,6.55996557088477952e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_377,0,1.88426521502080269549568e23,1.8842652150208028672e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-5.1526943281438233985024e22,-7.28701020162391808e17,0,0.3535533905932737622004221810524245196424,0,0,0,9.4213260751040134774784e22,7.28701020162391808e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_378,0,2.09309937621665396555776e23,2.0930993762166542336e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-5.72377030478369128448e22,-8.09463359293347968e17,0,0.3535533905932737622004221810524245196424,0,0,0,1.04654968810832698277888e23,8.09463359293347968e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_379,0,2.32507874358343755628544e23,2.3250787435834376192e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-6.3581389493611599495168e22,-8.9917663336391744e17,0,0.3535533905932737622004221810524245196424,0,0,0,1.16253937179171877814272e23,8.9917663336391744e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_380,0,2.58276851318691154886656e23,2.5827685131869118464e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-7.0628150234465420967936e22,-9.98832879469054976e17,0,0.3535533905932737622004221810524245196424,0,0,0,1.29138425659345577443328e23,9.98832879469054976e17,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_381,0,2.8690181831987252166656e23,2.8690181831987253248e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-7.8455907385343094030336e22,-1.109534082726396672e18,0,0.3535533905932737622004221810524245196424,0,0,0,1.4345090915993626083328e23,1.109534082726396672e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_382,0,3.186993063256857247744e23,3.1869930632568573952e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-8.71512192125035872256e22,-1.23250436187673216e18,0,0.3535533905932737622004221810524245196424,0,0,0,1.593496531628428623872e23,1.23250436187673216e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_383,0,3.54020927602597805686784e23,3.5402092760259780608e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-9.6810237282970897481728e22,-1.369103505421348864e18,0,0.3535533905932737622004221810524245196424,0,0,0,1.77010463801298902843392e23,1.369103505421348864e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_384,0,3.93257263800020824489984e23,3.9325726380002082816e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.07539769695390543118336e23,-1.520842007977004544e18,0,0.3535533905932737622004221810524245196424,0,0,0,1.96628631900010412244992e23,1.520842007977004544e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_385,0,4.36842184948683817091072e23,4.3684218494868381696e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.19458462149352345305088e23,-1.689397773118471168e18,0,0.3535533905932737622004221810524245196424,0,0,0,2.18421092474341908545536e23,1.689397773118471168e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_386,0,4.85257647136003256745984e23,4.852576471360032768e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.32698109913285005410304e23,-1.87663466740643328e18,0,0.3535533905932737622004221810524245196424,0,0,0,2.42628823568001628372992e23,1.87663466740643328e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_387,0,5.390390219104671760384e23,5.3903902191046721536e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.47405115198477732675584e23,-2.0846231307685568e18,0,0.3535533905932737622004221810524245196424,0,0,0,2.695195109552335880192e23,2.0846231307685568e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_388,0,5.98781016346882929065984e23,5.9878101634688294912e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.63742106054678458400768e23,-2.315663071140599296e18,0,0.3535533905932737622004221810524245196424,0,0,0,2.99390508173441464532992e23,2.315663071140599296e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_389,0,6.6514424923574117597184e23,6.6514424923574124544e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-1.81889734688789399339008e23,-2.572309296533299712e18,0,0.3535533905932737622004221810524245196424,0,0,0,3.3257212461787058798592e23,2.572309296533299712e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_390,0,7.38862556115304653520896e23,7.3886255611530461184e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.02048675092224014286848e23,-2.857399765749381632e18,0,0.3535533905932737622004221810524245196424,0,0,0,3.69431278057652326760448e23,2.857399765749381632e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_391,0,8.20751103924461331546112e23,8.2075110392446140416e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.24441842066413345308672e23,-3.174086970143219712e18,0,0.3535533905932737622004221810524245196424,0,0,0,4.10375551962230665773056e23,3.174086970143219712e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_392,0,9.11715405007067407187968e23,9.1171540500706738176e19,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.493168561841439244288e23,-3.525872793438387712e18,0,0.3535533905932737622004221810524245196424,0,0,0,4.55857702503533703593984e23,3.525872793438387712e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_393,0,1.012761330143399417741312e24,1.01276133014339944448e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-2.7694878194393008832512e23,-3.91664723507814912e18,0,0.3535533905932737622004221810524245196424,0,0,0,5.06380665071699708870656e23,3.91664723507814912e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_394,0,1.125006231331450266845184e24,1.12500623133145038848e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.07643169395557946884096e23,-4.350731425306415104e18,0,0.3535533905932737622004221810524245196424,0,0,0,5.62503115665725133422592e23,4.350731425306415104e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_395,0,1.249691297312257412694016e24,1.24969129731225747456e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.41739432870678659858432e23,-4.832925407634036736e18,0,0.3535533905932737622004221810524245196424,0,0,0,6.24845648656128706347008e23,4.832925407634036736e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_396,0,1.388195278464974028013568e24,1.3881952784649740288e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-3.7961460417999266643968e23,-5.368561217062397952e18,0,0.3535533905932737622004221810524245196424,0,0,0,6.94097639232487014006784e23,5.368561217062397952e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_397,0,1.542049732839684737859584e24,1.54204973283968483328e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-4.2168750177936176316416e23,-5.963561840996020224e18,0,0.3535533905932737622004221810524245196424,0,0,0,7.71024866419842368929792e23,5.963561840996020224e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_398,0,1.712955961916522177232896e24,1.71295596191652216832e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-4.68423362006922490281984e23,-6.62450671482591744e18,0,0.3535533905932737622004221810524245196424,0,0,0,8.56477980958261088616448e23,6.62450671482591744e18,0,-0.3535533905932737622004221810524245196424,0,0
CMScatter_b_399,0,1.902803823364370772000768e24,1.90280382336437092352e20,0,0.01,1,1,0.541196100146196984399723205366389420061,-5.20338983602779647377408e23,-7.358704476424824832e18,0,0.3535533905932737622004221810524245196424,0,0,0,9.51401911682185386000384e23,7.358704476424824832e18,0,-0.3535533905932737622004221810524245196424,0,0
